ano,mes,estado,bioma,latitude,longitude,temperatura_media,precipitacao_mm,umidade_relativa,focos_queimadas,risco_queimadas
2018,10,Goiás,Cerrado,-16.0,-49.0,34.9,51.3,58.2,587,Médio
2018,10,Maranhão,Cerrado,-5.0,-45.0,31.8,41.3,50.5,1503,Alto
2018,10,Mato Grosso,Cerrado,-13.0,-56.0,32.8,53.9,42.7,4101,Alto
2018,10,Mato Grosso do Sul,Cerrado,-20.0,-54.0,34.0,58.6,43.9,977,Alto
2018,10,Minas Gerais,Cerrado,-18.0,-44.0,31.0,55.9,45.9,1070,Alto
2018,10,Pará,Amazônia,-3.0,-52.0,32.0,32.6,56.4,2911,Alto
2018,10,Pernambuco,Caatinga,-8.5,-37.5,31.6,42.2,48.4,402,Médio
2018,10,Piauí,Cerrado,-7.5,-42.5,32.3,37.2,46.2,1115,Alto
2018,10,Rondônia,Amazônia,-11.0,-63.0,35.4,69.4,42.1,1516,Alto
2018,10,Roraima,Amazônia,2.0,-61.0,30.4,51.4,43.8,823,Alto
2018,10,Tocantins,Cerrado,-10.0,-48.0,33.4,68.0,43.0,1427,Alto
2018,11,Acre,Amazônia,-9.0,-70.5,30.9,142.8,66.8,218,Médio
2018,11,Amapá,Amazônia,1.0,-52.0,30.4,153.1,70.4,78,Baixo
2018,11,Amazonas,Amazônia,-3.5,-65.0,32.3,121.3,74.8,709,Médio
2018,11,Bahia,Cerrado,-12.0,-41.0,30.2,140.1,71.4,601,Médio
2018,11,Goiás,Cerrado,-16.0,-49.0,30.7,143.4,77.0,267,Médio
2018,11,Maranhão,Cerrado,-5.0,-45.0,28.8,132.5,66.3,516,Médio
2018,11,Mato Grosso,Cerrado,-13.0,-56.0,28.4,166.7,77.8,1667,Alto
2018,11,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.1,171.7,66.9,384,Médio
2018,11,Minas Gerais,Cerrado,-18.0,-44.0,30.6,171.5,70.6,358,Médio
2018,11,Pará,Amazônia,-3.0,-52.0,30.5,124.9,74.1,1259,Alto
2018,11,Pernambuco,Caatinga,-8.5,-37.5,30.9,148.2,75.0,133,Baixo
2018,11,Piauí,Cerrado,-7.5,-42.5,29.7,148.5,64.1,451,Médio
2018,11,Rondônia,Amazônia,-11.0,-63.0,29.5,134.5,77.4,599,Médio
2018,11,Roraima,Amazônia,2.0,-61.0,29.1,155.8,72.7,199,Baixo
2018,11,Tocantins,Cerrado,-10.0,-48.0,27.6,136.3,69.6,438,Médio
2018,12,Acre,Amazônia,-9.0,-70.5,29.7,132.3,88.1,107,Baixo
2018,12,Amapá,Amazônia,1.0,-52.0,28.5,164.9,78.8,54,Baixo
2018,12,Amazonas,Amazônia,-3.5,-65.0,29.2,163.2,85.5,334,Médio
2018,12,Bahia,Cerrado,-12.0,-41.0,30.6,167.9,76.3,462,Médio
2018,12,Goiás,Cerrado,-16.0,-49.0,30.0,188.6,72.7,165,Baixo
2018,12,Maranhão,Cerrado,-5.0,-45.0,28.9,181.3,85.5,231,Médio
2018,12,Mato Grosso,Cerrado,-13.0,-56.0,29.3,192.2,73.5,726,Médio
2018,12,Mato Grosso do Sul,Cerrado,-20.0,-54.0,26.7,198.6,74.2,175,Baixo
2018,12,Minas Gerais,Cerrado,-18.0,-44.0,28.3,180.8,74.2,154,Baixo
2018,12,Pará,Amazônia,-3.0,-52.0,28.9,181.1,72.7,433,Médio
2018,12,Pernambuco,Caatinga,-8.5,-37.5,30.1,107.5,73.4,93,Baixo
2018,12,Piauí,Cerrado,-7.5,-42.5,29.9,173.4,65.9,261,Médio
2018,12,Rondônia,Amazônia,-11.0,-63.0,29.0,188.4,74.4,321,Médio
2018,12,Roraima,Amazônia,2.0,-61.0,27.4,178.0,71.6,136,Baixo
2018,12,Tocantins,Cerrado,-10.0,-48.0,28.5,213.0,87.6,183,Baixo
2019,1,Acre,Amazônia,-9.0,-70.5,29.0,187.8,71.5,111,Baixo
2019,1,Amapá,Amazônia,1.0,-52.0,28.5,186.8,80.4,48,Baixo
2019,1,Amazonas,Amazônia,-3.5,-65.0,27.1,151.9,82.1,411,Médio
2019,1,Bahia,Cerrado,-12.0,-41.0,29.6,180.9,78.3,456,Médio
2019,1,Goiás,Cerrado,-16.0,-49.0,30.6,164.5,83.1,108,Baixo
2019,1,Maranhão,Cerrado,-5.0,-45.0,29.7,180.0,81.9,263,Médio
2019,1,Mato Grosso,Cerrado,-13.0,-56.0,28.0,164.3,77.4,683,Médio
2019,1,Mato Grosso do Sul,Cerrado,-20.0,-54.0,27.4,174.9,82.1,205,Médio
2019,1,Minas Gerais,Cerrado,-18.0,-44.0,29.7,143.7,83.3,153,Baixo
2019,1,Pará,Amazônia,-3.0,-52.0,25.5,178.6,78.7,710,Médio
2019,1,Pernambuco,Caatinga,-8.5,-37.5,29.9,158.3,82.9,98,Baixo
2019,1,Piauí,Cerrado,-7.5,-42.5,29.8,202.1,86.4,289,Médio
2019,1,Rondônia,Amazônia,-11.0,-63.0,29.3,143.0,69.7,271,Médio
2019,1,Roraima,Amazônia,2.0,-61.0,28.2,181.4,73.4,94,Baixo
2019,1,Tocantins,Cerrado,-10.0,-48.0,28.2,150.1,76.3,283,Médio
2019,2,Acre,Amazônia,-9.0,-70.5,29.4,169.4,78.7,78,Baixo
2019,2,Amapá,Amazônia,1.0,-52.0,28.8,203.0,72.6,37,Baixo
2019,2,Amazonas,Amazônia,-3.5,-65.0,30.5,172.5,77.0,199,Baixo
2019,2,Bahia,Cerrado,-12.0,-41.0,29.8,204.6,81.7,248,Médio
2019,2,Goiás,Cerrado,-16.0,-49.0,28.4,174.9,81.8,134,Baixo
2019,2,Maranhão,Cerrado,-5.0,-45.0,24.5,236.6,83.7,258,Médio
2019,2,Mato Grosso,Cerrado,-13.0,-56.0,30.2,196.2,70.1,428,Médio
2019,2,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.4,151.9,82.0,98,Baixo
2019,2,Minas Gerais,Cerrado,-18.0,-44.0,28.3,164.7,76.9,155,Baixo
2019,2,Pará,Amazônia,-3.0,-52.0,28.6,181.6,76.6,564,Médio
2019,2,Pernambuco,Caatinga,-8.5,-37.5,30.5,189.0,83.0,62,Baixo
2019,2,Piauí,Cerrado,-7.5,-42.5,27.5,205.0,86.0,209,Médio
2019,2,Rondônia,Amazônia,-11.0,-63.0,27.7,191.5,83.0,179,Baixo
2019,2,Roraima,Amazônia,2.0,-61.0,33.1,212.8,74.8,82,Baixo
2019,2,Tocantins,Cerrado,-10.0,-48.0,28.7,172.9,81.3,148,Baixo
2019,3,Acre,Amazônia,-9.0,-70.5,29.5,172.5,76.1,140,Baixo
2019,3,Amapá,Amazônia,1.0,-52.0,26.7,179.1,85.5,60,Baixo
2019,3,Amazonas,Amazônia,-3.5,-65.0,31.0,168.1,81.3,444,Médio
2019,3,Bahia,Cerrado,-12.0,-41.0,27.4,208.6,70.7,488,Médio
2019,3,Goiás,Cerrado,-16.0,-49.0,31.1,188.1,82.9,112,Baixo
2019,3,Maranhão,Cerrado,-5.0,-45.0,27.1,189.6,77.8,346,Médio
2019,3,Mato Grosso,Cerrado,-13.0,-56.0,28.4,176.9,75.2,637,Médio
2019,3,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.0,199.8,81.8,207,Médio
2019,3,Minas Gerais,Cerrado,-18.0,-44.0,26.7,186.2,85.3,228,Médio
2019,3,Pará,Amazônia,-3.0,-52.0,27.4,157.6,77.2,558,Médio
2019,3,Pernambuco,Caatinga,-8.5,-37.5,28.6,206.6,84.9,89,Baixo
2019,3,Piauí,Cerrado,-7.5,-42.5,25.3,201.4,82.4,185,Baixo
2019,3,Rondônia,Amazônia,-11.0,-63.0,29.6,194.1,78.0,258,Médio
2019,3,Roraima,Amazônia,2.0,-61.0,30.7,195.1,84.4,94,Baixo
2019,3,Tocantins,Cerrado,-10.0,-48.0,27.9,158.9,81.3,194,Baixo
2019,4,Acre,Amazônia,-9.0,-70.5,26.8,217.1,83.5,183,Baixo
2019,4,Amapá,Amazônia,1.0,-52.0,32.5,159.6,76.4,68,Baixo
2019,4,Amazonas,Amazônia,-3.5,-65.0,27.8,146.3,75.6,627,Médio
2019,4,Bahia,Cerrado,-12.0,-41.0,31.2,171.4,72.5,544,Médio
2019,4,Goiás,Cerrado,-16.0,-49.0,30.2,175.9,78.9,219,Médio
2019,4,Maranhão,Cerrado,-5.0,-45.0,28.7,179.2,74.2,524,Médio
2019,4,Mato Grosso,Cerrado,-13.0,-56.0,29.4,145.2,76.5,1343,Alto
2019,4,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.5,128.6,71.5,218,Médio
2019,4,Minas Gerais,Cerrado,-18.0,-44.0,25.8,181.8,66.3,373,Médio
2019,4,Pará,Amazônia,-3.0,-52.0,29.6,203.6,79.3,947,Alto
2019,4,Pernambuco,Caatinga,-8.5,-37.5,28.8,179.3,86.4,147,Baixo
2019,4,Piauí,Cerrado,-7.5,-42.5,28.7,184.3,74.2,242,Médio
2019,4,Rondônia,Amazônia,-11.0,-63.0,30.5,150.3,76.7,392,Médio
2019,4,Roraima,Amazônia,2.0,-61.0,28.6,174.4,78.5,194,Baixo
2019,4,Tocantins,Cerrado,-10.0,-48.0,28.5,193.7,74.1,364,Médio
2019,5,Acre,Amazônia,-9.0,-70.5,31.0,129.0,67.9,328,Médio
2019,5,Amapá,Amazônia,1.0,-52.0,32.2,153.7,72.5,126,Baixo
2019,5,Amazonas,Amazônia,-3.5,-65.0,29.1,126.4,65.8,1141,Alto
2019,5,Bahia,Cerrado,-12.0,-41.0,28.7,96.6,61.6,1233,Alto
2019,5,Goiás,Cerrado,-16.0,-49.0,30.9,156.8,73.6,301,Médio
2019,5,Maranhão,Cerrado,-5.0,-45.0,29.0,146.9,72.5,900,Alto
2019,5,Mato Grosso,Cerrado,-13.0,-56.0,29.6,147.1,71.4,2364,Alto
2019,5,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.8,156.2,69.1,628,Médio
2019,5,Minas Gerais,Cerrado,-18.0,-44.0,28.3,137.2,76.4,691,Médio
2019,5,Pará,Amazônia,-3.0,-52.0,31.4,155.8,66.3,1451,Alto
2019,5,Pernambuco,Caatinga,-8.5,-37.5,26.7,145.6,75.6,326,Médio
2019,5,Piauí,Cerrado,-7.5,-42.5,27.3,176.2,67.4,749,Médio
2019,5,Rondônia,Amazônia,-11.0,-63.0,29.8,141.2,70.4,1052,Alto
2019,5,Roraima,Amazônia,2.0,-61.0,33.4,140.9,61.9,407,Médio
2019,5,Tocantins,Cerrado,-10.0,-48.0,30.0,154.0,69.7,638,Médio
2019,6,Acre,Amazônia,-9.0,-70.5,31.3,87.6,56.4,822,Alto
2019,6,Amapá,Amazônia,1.0,-52.0,31.1,98.3,55.6,289,Médio
2019,6,Amazonas,Amazônia,-3.5,-65.0,29.8,69.6,58.5,1530,Alto
2019,6,Bahia,Cerrado,-12.0,-41.0,30.1,94.7,55.4,2025,Alto
2019,6,Goiás,Cerrado,-16.0,-49.0,30.5,104.5,53.6,684,Médio
2019,6,Maranhão,Cerrado,-5.0,-45.0,29.8,87.6,58.0,2093,Alto
2019,6,Mato Grosso,Cerrado,-13.0,-56.0,31.1,65.2,58.7,4860,Alto
2019,6,Mato Grosso do Sul,Cerrado,-20.0,-54.0,31.6,102.1,55.4,1214,Alto
2019,6,Minas Gerais,Cerrado,-18.0,-44.0,30.0,93.7,52.9,1289,Alto
2019,6,Pará,Amazônia,-3.0,-52.0,31.6,110.8,53.1,3150,Alto
2019,6,Pernambuco,Caatinga,-8.5,-37.5,32.4,92.6,59.0,452,Médio
2019,6,Piauí,Cerrado,-7.5,-42.5,30.4,93.4,60.1,1462,Alto
2019,6,Rondônia,Amazônia,-11.0,-63.0,31.3,98.1,55.0,1644,Alto
2019,6,Roraima,Amazônia,2.0,-61.0,29.5,126.1,54.4,649,Médio
2019,6,Tocantins,Cerrado,-10.0,-48.0,29.3,122.9,55.4,1568,Alto
2019,7,Acre,Amazônia,-9.0,-70.5,32.4,21.6,32.6,1202,Alto
2019,7,Amapá,Amazônia,1.0,-52.0,34.8,9.4,30.7,579,Médio
2019,7,Amazonas,Amazônia,-3.5,-65.0,37.8,32.9,34.9,3255,Alto
2019,7,Bahia,Cerrado,-12.0,-41.0,34.7,31.7,32.7,4454,Alto
2019,7,Goiás,Cerrado,-16.0,-49.0,35.4,22.5,34.4,1542,Alto
2019,7,Maranhão,Cerrado,-5.0,-45.0,34.0,31.8,38.3,3847,Alto
2019,7,Mato Grosso,Cerrado,-13.0,-56.0,35.2,13.5,30.3,5008,Alto
2019,7,Mato Grosso do Sul,Cerrado,-20.0,-54.0,34.8,11.5,40.3,2024,Alto
2019,7,Minas Gerais,Cerrado,-18.0,-44.0,33.0,6.8,32.1,1553,Alto
2019,7,Pará,Amazônia,-3.0,-52.0,36.5,8.2,27.1,5300,Alto
2019,7,Pernambuco,Caatinga,-8.5,-37.5,34.4,0.0,34.5,1133,Alto
2019,7,Piauí,Cerrado,-7.5,-42.5,34.0,0.0,35.0,2162,Alto
2019,7,Rondônia,Amazônia,-11.0,-63.0,35.0,6.3,33.6,2102,Alto
2019,7,Roraima,Amazônia,2.0,-61.0,33.7,18.0,39.9,1340,Alto
2019,7,Tocantins,Cerrado,-10.0,-48.0,34.7,36.9,37.0,2532,Alto
2019,8,Acre,Amazônia,-9.0,-70.5,35.2,0.0,32.0,983,Alto
2019,8,Amapá,Amazônia,1.0,-52.0,33.6,0.0,23.0,778,Médio
2019,8,Amazonas,Amazônia,-3.5,-65.0,34.1,0.0,26.5,3330,Alto
2019,8,Bahia,Cerrado,-12.0,-41.0,36.0,0.0,20.0,4376,Alto
2019,8,Goiás,Cerrado,-16.0,-49.0,36.4,0.0,31.1,1989,Alto
2019,8,Maranhão,Cerrado,-5.0,-45.0,36.8,0.0,23.2,4071,Alto
2019,8,Mato Grosso,Cerrado,-13.0,-56.0,33.2,0.0,24.4,6275,Alto
2019,8,Mato Grosso do Sul,Cerrado,-20.0,-54.0,34.7,0.0,25.7,2056,Alto
2019,8,Minas Gerais,Cerrado,-18.0,-44.0,34.6,0.0,28.1,2175,Alto
2019,8,Pará,Amazônia,-3.0,-52.0,33.3,11.4,20.0,6962,Alto
2019,8,Pernambuco,Caatinga,-8.5,-37.5,33.4,0.0,26.7,1109,Alto
2019,8,Piauí,Cerrado,-7.5,-42.5,35.6,0.0,22.4,2690,Alto
2019,8,Rondônia,Amazônia,-11.0,-63.0,35.2,0.0,26.1,2897,Alto
2019,8,Roraima,Amazônia,2.0,-61.0,33.7,0.0,25.5,1908,Alto
2019,8,Tocantins,Cerrado,-10.0,-48.0,35.5,0.0,20.0,2205,Alto
2019,9,Acre,Amazônia,-9.0,-70.5,39.0,0.0,27.9,1459,Alto
2019,9,Amapá,Amazônia,1.0,-52.0,36.5,53.8,24.0,750,Médio
2019,9,Amazonas,Amazônia,-3.5,-65.0,35.2,12.6,39.2,4310,Alto
2019,9,Bahia,Cerrado,-12.0,-41.0,33.8,0.0,27.5,3847,Alto
2019,9,Goiás,Cerrado,-16.0,-49.0,36.4,0.0,35.5,1305,Alto
2019,9,Maranhão,Cerrado,-5.0,-45.0,35.6,0.0,32.6,3206,Alto
2019,9,Mato Grosso,Cerrado,-13.0,-56.0,37.7,15.5,28.7,8103,Alto
2019,9,Mato Grosso do Sul,Cerrado,-20.0,-54.0,37.6,11.2,31.4,2132,Alto
2019,9,Minas Gerais,Cerrado,-18.0,-44.0,34.0,0.0,21.9,2097,Alto
2019,9,Pará,Amazônia,-3.0,-52.0,33.0,0.0,31.5,6675,Alto
2019,9,Pernambuco,Caatinga,-8.5,-37.5,32.4,0.0,26.1,1265,Alto
2019,9,Piauí,Cerrado,-7.5,-42.5,35.6,24.3,24.5,1748,Alto
2019,9,Rondônia,Amazônia,-11.0,-63.0,34.4,0.0,33.8,3070,Alto
2019,9,Roraima,Amazônia,2.0,-61.0,33.8,9.2,34.8,1180,Alto
2019,9,Tocantins,Cerrado,-10.0,-48.0,35.8,10.5,25.2,2338,Alto
2019,10,Acre,Amazônia,-9.0,-70.5,32.9,69.5,39.6,1059,Alto
2019,10,Amapá,Amazônia,1.0,-52.0,32.8,23.8,41.5,463,Médio
2019,10,Amazonas,Amazônia,-3.5,-65.0,35.2,64.3,38.9,3318,Alto
2019,10,Bahia,Cerrado,-12.0,-41.0,31.7,36.4,43.6,3316,Alto
2019,10,Goiás,Cerrado,-16.0,-49.0,33.6,69.1,45.5,786,Médio
2019,10,Maranhão,Cerrado,-5.0,-45.0,32.5,49.7,49.3,2991,Alto
2019,10,Mato Grosso,Cerrado,-13.0,-56.0,30.6,37.6,51.6,7044,Alto
2019,10,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.5,51.6,44.0,1070,Alto
2019,10,Minas Gerais,Cerrado,-18.0,-44.0,34.7,50.8,41.7,1266,Alto
2019,10,Pará,Amazônia,-3.0,-52.0,34.8,68.0,36.4,5139,Alto
2019,10,Pernambuco,Caatinga,-8.5,-37.5,34.6,35.9,40.1,623,Médio
2019,10,Piauí,Cerrado,-7.5,-42.5,32.0,50.9,46.3,2328,Alto
2019,10,Rondônia,Amazônia,-11.0,-63.0,32.5,96.3,47.8,2781,Alto
2019,10,Roraima,Amazônia,2.0,-61.0,34.4,60.2,46.0,1116,Alto
2019,10,Tocantins,Cerrado,-10.0,-48.0,33.6,39.6,44.2,1940,Alto
2019,11,Acre,Amazônia,-9.0,-70.5,29.0,130.0,68.3,257,Médio
2019,11,Amapá,Amazônia,1.0,-52.0,30.7,134.9,67.1,185,Baixo
2019,11,Amazonas,Amazônia,-3.5,-65.0,31.0,152.7,74.6,838,Alto
2019,11,Bahia,Cerrado,-12.0,-41.0,28.4,133.4,68.5,1194,Alto
2019,11,Goiás,Cerrado,-16.0,-49.0,28.2,144.6,72.2,415,Médio
2019,11,Maranhão,Cerrado,-5.0,-45.0,30.4,154.2,71.8,952,Alto
2019,11,Mato Grosso,Cerrado,-13.0,-56.0,32.3,142.8,67.6,2077,Alto
2019,11,Mato Grosso do Sul,Cerrado,-20.0,-54.0,29.3,109.2,65.9,448,Médio
2019,11,Minas Gerais,Cerrado,-18.0,-44.0,29.5,116.1,76.8,720,Médio
2019,11,Pará,Amazônia,-3.0,-52.0,27.2,134.8,68.4,2173,Alto
2019,11,Pernambuco,Caatinga,-8.5,-37.5,31.1,146.5,76.8,233,Médio
2019,11,Piauí,Cerrado,-7.5,-42.5,28.9,159.7,69.2,506,Médio
2019,11,Rondônia,Amazônia,-11.0,-63.0,26.8,146.7,73.1,1061,Alto
2019,11,Roraima,Amazônia,2.0,-61.0,30.9,154.9,70.1,483,Médio
2019,11,Tocantins,Cerrado,-10.0,-48.0,29.0,163.9,61.8,741,Médio
2019,12,Acre,Amazônia,-9.0,-70.5,26.6,165.9,71.0,162,Baixo
2019,12,Amapá,Amazônia,1.0,-52.0,28.0,146.7,81.5,61,Baixo
2019,12,Amazonas,Amazônia,-3.5,-65.0,27.9,176.2,78.0,373,Médio
2019,12,Bahia,Cerrado,-12.0,-41.0,27.8,190.5,74.0,525,Médio
2019,12,Goiás,Cerrado,-16.0,-49.0,27.1,169.6,65.5,259,Médio
2019,12,Maranhão,Cerrado,-5.0,-45.0,27.6,173.1,69.8,560,Médio
2019,12,Mato Grosso,Cerrado,-13.0,-56.0,29.3,187.7,68.0,982,Alto
2019,12,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.0,149.4,77.7,246,Médio
2019,12,Minas Gerais,Cerrado,-18.0,-44.0,29.9,186.7,77.2,396,Médio
2019,12,Pará,Amazônia,-3.0,-52.0,29.1,194.8,70.1,726,Médio
2019,12,Pernambuco,Caatinga,-8.5,-37.5,30.7,159.0,72.7,118,Baixo
2019,12,Piauí,Cerrado,-7.5,-42.5,29.9,160.7,77.2,319,Médio
2019,12,Rondônia,Amazônia,-11.0,-63.0,29.4,179.1,71.2,535,Médio
2019,12,Roraima,Amazônia,2.0,-61.0,27.7,137.5,74.1,136,Baixo
2019,12,Tocantins,Cerrado,-10.0,-48.0,30.6,146.3,76.1,307,Médio
2020,1,Acre,Amazônia,-9.0,-70.5,29.7,177.6,73.3,136,Baixo
2020,1,Amapá,Amazônia,1.0,-52.0,28.0,202.4,78.1,44,Baixo
2020,1,Amazonas,Amazônia,-3.5,-65.0,31.3,222.0,85.7,244,Médio
2020,1,Bahia,Cerrado,-12.0,-41.0,29.2,190.3,78.5,269,Médio
2020,1,Goiás,Cerrado,-16.0,-49.0,28.7,182.7,68.1,171,Baixo
2020,1,Maranhão,Cerrado,-5.0,-45.0,27.5,201.1,77.1,362,Médio
2020,1,Mato Grosso,Cerrado,-13.0,-56.0,30.7,178.9,75.7,524,Médio
2020,1,Mato Grosso do Sul,Cerrado,-20.0,-54.0,28.6,194.4,69.3,179,Baixo
2020,1,Minas Gerais,Cerrado,-18.0,-44.0,28.3,214.7,79.1,241,Médio
2020,1,Pará,Amazônia,-3.0,-52.0,31.2,159.8,84.9,481,Médio
2020,1,Pernambuco,Caatinga,-8.5,-37.5,25.3,214.0,83.5,109,Baixo
2020,1,Piauí,Cerrado,-7.5,-42.5,31.7,169.5,80.7,204,Médio
2020,1,Rondônia,Amazônia,-11.0,-63.0,28.5,195.2,85.5,269,Médio
2020,1,Roraima,Amazônia,2.0,-61.0,29.7,154.5,84.8,94,Baixo
2020,1,Tocantins,Cerrado,-10.0,-48.0,28.1,184.5,87.6,190,Baixo
2020,2,Acre,Amazônia,-9.0,-70.5,29.3,200.3,81.3,103,Baixo
2020,2,Amapá,Amazônia,1.0,-52.0,31.0,175.4,84.6,41,Baixo
2020,2,Amazonas,Amazônia,-3.5,-65.0,27.8,202.4,75.7,214,Médio
2020,2,Bahia,Cerrado,-12.0,-41.0,27.2,173.4,86.6,255,Médio
2020,2,Goiás,Cerrado,-16.0,-49.0,32.2,185.0,81.6,85,Baixo
2020,2,Maranhão,Cerrado,-5.0,-45.0,29.2,198.1,74.8,242,Médio
2020,2,Mato Grosso,Cerrado,-13.0,-56.0,28.7,200.2,84.2,489,Médio
2020,2,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.5,189.8,80.2,93,Baixo
2020,2,Minas Gerais,Cerrado,-18.0,-44.0,28.5,181.2,77.8,186,Baixo
2020,2,Pará,Amazônia,-3.0,-52.0,24.7,169.9,77.1,324,Médio
2020,2,Pernambuco,Caatinga,-8.5,-37.5,30.5,214.6,77.3,53,Baixo
2020,2,Piauí,Cerrado,-7.5,-42.5,31.5,195.0,78.5,187,Baixo
2020,2,Rondônia,Amazônia,-11.0,-63.0,28.9,177.2,81.6,175,Baixo
2020,2,Roraima,Amazônia,2.0,-61.0,26.6,204.6,89.4,94,Baixo
2020,2,Tocantins,Cerrado,-10.0,-48.0,26.2,172.2,77.1,230,Médio
2020,3,Acre,Amazônia,-9.0,-70.5,28.5,153.0,80.4,135,Baixo
2020,3,Amapá,Amazônia,1.0,-52.0,28.3,201.4,82.1,51,Baixo
2020,3,Amazonas,Amazônia,-3.5,-65.0,30.2,145.2,64.4,260,Médio
2020,3,Bahia,Cerrado,-12.0,-41.0,30.1,165.2,86.1,438,Médio
2020,3,Goiás,Cerrado,-16.0,-49.0,30.3,147.1,82.0,95,Baixo
2020,3,Maranhão,Cerrado,-5.0,-45.0,28.0,221.5,74.6,221,Médio
2020,3,Mato Grosso,Cerrado,-13.0,-56.0,29.6,173.1,81.7,715,Médio
2020,3,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.9,186.5,82.5,125,Baixo
2020,3,Minas Gerais,Cerrado,-18.0,-44.0,27.6,127.2,85.9,179,Baixo
2020,3,Pará,Amazônia,-3.0,-52.0,27.7,196.9,80.2,597,Médio
2020,3,Pernambuco,Caatinga,-8.5,-37.5,29.6,217.3,85.2,89,Baixo
2020,3,Piauí,Cerrado,-7.5,-42.5,28.9,183.5,73.1,268,Médio
2020,3,Rondônia,Amazônia,-11.0,-63.0,28.6,171.3,78.3,248,Médio
2020,3,Roraima,Amazônia,2.0,-61.0,28.2,153.1,83.4,89,Baixo
2020,3,Tocantins,Cerrado,-10.0,-48.0,26.6,182.3,89.5,251,Médio
2020,4,Acre,Amazônia,-9.0,-70.5,29.0,157.5,77.3,140,Baixo
2020,4,Amapá,Amazônia,1.0,-52.0,27.9,178.0,77.4,94,Baixo
2020,4,Amazonas,Amazônia,-3.5,-65.0,29.5,169.9,75.9,558,Médio
2020,4,Bahia,Cerrado,-12.0,-41.0,30.1,161.8,63.3,503,Médio
2020,4,Goiás,Cerrado,-16.0,-49.0,29.0,139.4,76.0,171,Baixo
2020,4,Maranhão,Cerrado,-5.0,-45.0,29.1,179.0,73.6,430,Médio
2020,4,Mato Grosso,Cerrado,-13.0,-56.0,29.4,192.0,73.4,1283,Alto
2020,4,Mato Grosso do Sul,Cerrado,-20.0,-54.0,31.1,191.8,76.6,295,Médio
2020,4,Minas Gerais,Cerrado,-18.0,-44.0,30.9,205.0,80.3,287,Médio
2020,4,Pará,Amazônia,-3.0,-52.0,26.2,172.0,71.2,925,Alto
2020,4,Pernambuco,Caatinga,-8.5,-37.5,26.7,158.5,81.1,177,Baixo
2020,4,Piauí,Cerrado,-7.5,-42.5,28.9,143.4,75.1,378,Médio
2020,4,Rondônia,Amazônia,-11.0,-63.0,29.5,180.0,75.1,347,Médio
2020,4,Roraima,Amazônia,2.0,-61.0,30.4,172.1,84.4,138,Baixo
2020,4,Tocantins,Cerrado,-10.0,-48.0,30.0,199.7,80.4,277,Médio
2020,5,Acre,Amazônia,-9.0,-70.5,27.2,172.7,82.5,335,Médio
2020,5,Amapá,Amazônia,1.0,-52.0,29.9,125.3,74.3,129,Baixo
2020,5,Amazonas,Amazônia,-3.5,-65.0,29.9,171.7,52.3,815,Alto
2020,5,Bahia,Cerrado,-12.0,-41.0,28.2,151.7,70.7,1414,Alto
2020,5,Goiás,Cerrado,-16.0,-49.0,29.3,104.3,74.9,444,Médio
2020,5,Maranhão,Cerrado,-5.0,-45.0,27.6,141.8,77.1,714,Médio
2020,5,Mato Grosso,Cerrado,-13.0,-56.0,29.1,143.0,72.5,1582,Alto
2020,5,Mato Grosso do Sul,Cerrado,-20.0,-54.0,30.7,134.2,69.6,498,Médio
2020,5,Minas Gerais,Cerrado,-18.0,-44.0,29.2,131.1,69.5,428,Médio
2020,5,Pará,Amazônia,-3.0,-52.0,30.1,172.9,71.8,2040,Alto
2020,5,Pernambuco,Caatinga,-8.5,-37.5,30.5,140.8,72.8,207,Médio
2020,5,Piauí,Cerrado,-7.5,-42.5,30.4,153.2,71.6,809,Alto
2020,5,Rondônia,Amazônia,-11.0,-63.0,28.3,147.0,67.2,753,Médio
2020,5,Roraima,Amazônia,2.0,-61.0,30.2,171.6,68.7,453,Médio
2020,5,Tocantins,Cerrado,-10.0,-48.0,29.9,111.1,71.7,757,Médio
2020,6,Acre,Amazônia,-9.0,-70.5,28.7,59.5,53.2,527,Médio
2020,6,Amapá,Amazônia,1.0,-52.0,29.5,77.4,64.9,411,Médio
2020,6,Amazonas,Amazônia,-3.5,-65.0,30.9,67.7,44.0,1807,Alto
2020,6,Bahia,Cerrado,-12.0,-41.0,31.0,96.0,54.9,1806,Alto
2020,6,Goiás,Cerrado,-16.0,-49.0,31.1,111.3,51.6,582,Médio
2020,6,Maranhão,Cerrado,-5.0,-45.0,32.1,72.1,55.1,1829,Alto
2020,6,Mato Grosso,Cerrado,-13.0,-56.0,33.1,88.2,52.1,4677,Alto
2020,6,Mato Grosso do Sul,Cerrado,-20.0,-54.0,31.3,71.2,57.9,704,Médio
2020,6,Minas Gerais,Cerrado,-18.0,-44.0,30.1,46.6,54.0,1316,Alto
